model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,fold,stage,feature_set,arch,activation,norm_type,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,n_features,n_params,epochs,best_val_loss,elapsed_s,run_tag
model,0.6389041543006897,0.8549203276634216,3.583696112036705,8.401014655828476,8.59840652194898,0.9088270664215088,0.6721017360687256,0.5863560438156128,0.9286481142044067,-0.0073021650314331055,0.7447737455368042,6.306709349155426,5.328364297747612,3.1431790441274643,5.874382704496384,0.37912088446319103,0.47039915807545185,100.0,100.0,100.0,1.0,6.97779682923283e-08,texture_all_plain_silu_L5_d256_bn,0,cv,texture_all,plain,silu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,570,413446,300,0.46044,32.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5949710011482239,0.8302544355392456,3.868253529071808,9.040837734937668,8.817833444177019,0.9036663770675659,0.6028784513473511,0.44793081283569336,0.9244487881660461,0.005095779895782471,0.6857794523239136,6.4461492002010345,6.157414615154266,3.6348585039377213,6.0381971299648285,0.3724517300724983,0.5604694131761789,100.0,100.0,100.0,1.0,6.97946589411913e-08,texture_all_plain_silu_L5_d512_bn,0,cv,texture_all,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,570,1351174,300,0.46306,31.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6379206776618958,0.8559703826904297,3.616134449839592,8.398228883743286,8.629519445425222,0.9088950157165527,0.6769603490829468,0.6000174880027771,0.9280445575714111,0.0025154948234558105,0.711066722869873,6.350182741880417,5.456595867872238,3.0770376324653625,5.9245239943265915,0.36512205842882395,0.523375766351819,100.0,100.0,100.0,1.0,6.856127043874949e-08,texture_all_plain_mish_L5_d256_bn,0,cv,texture_all,plain,mish,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,570,413446,300,0.460306,31.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6220412254333496,0.8420726656913757,3.7726014852523804,8.754199743270874,8.655835543056085,0.9019089341163635,0.6613419055938721,0.5263150930404663,0.9199061393737793,0.006365418434143066,0.7163832187652588,6.472626328468323,5.698689818382263,3.432225063443184,6.196865439414978,0.3585102269425988,0.47669452615082264,100.0,100.0,100.0,1.0,7.03805014268255e-08,texture_all_plain_mish_L5_d512_bn,0,cv,texture_all,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,570,1351174,300,0.463379,31.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.612553596496582,0.8413763046264648,3.808170184493065,8.817252516746521,9.06949165378507,0.9037491679191589,0.6607091426849365,0.5205612182617188,0.9205906987190247,0.030851423740386963,0.6388360261917114,6.495960056781769,5.648624524474144,3.4604251384735107,6.1547040939331055,0.4210671875625849,0.6682632490992546,100.0,100.0,100.0,1.0,7.055819395418439e-08,texture_all_residual_silu_L12_d128_bn,0,cv,texture_all,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,570,868230,300,0.465034,87.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6242762207984924,0.8453509211540222,3.898581489920616,8.703016489744186,9.383012889505926,0.9034315943717957,0.6751924753189087,0.5415564775466919,0.9208406209945679,0.04127234220504761,0.6633424758911133,6.598302721977234,5.692158639431,3.4050118178129196,6.414296478033066,0.5247201304882765,0.7569832727313042,100.0,100.0,100.0,1.0,6.982803313348995e-08,texture_all_residual_mish_L12_d256_bn,0,cv,texture_all,residual,mish,batchnorm,12,256,2,0.15,0.0,0.001,0.0001,0,False,570,3309318,273,0.463898,98.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6135258674621582,0.8409832715988159,3.802727162837982,8.811331540346146,9.057952092556707,0.9036509990692139,0.6575084924697876,0.5118587613105774,0.9215972423553467,0.02302497625350952,0.6634920239448547,6.502986699342728,5.650466680526733,3.4381337463855743,6.140752136707306,0.4167951177805662,0.6672257091850042,100.0,100.0,100.0,1.0,7.04218621194741e-08,texture_all_residual_mish_L12_d128_bn,0,cv,texture_all,residual,mish,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,570,868230,300,0.46516,105.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5882601737976074,0.8369227051734924,3.8471709936857224,9.007827192544937,8.863454614849049,0.8906041979789734,0.6381398439407349,0.6027969717979431,0.9164342880249023,-0.02678358554840088,0.5083378553390503,6.856546550989151,5.7319097220897675,3.13398614525795,6.2560975551605225,0.4316211212426424,0.6728854496032,100.0,100.0,100.0,1.0,6.972786792402985e-08,texture_all_residual_silu_L6_d512_bn_lr0.0005,0,cv,texture_all,residual,silu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,570,6603270,300,0.473061,62.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6168308854103088,0.8434714078903198,3.973662108182907,8.761334419250488,8.872946233211776,0.9046708345413208,0.6630247831344604,0.5438114404678345,0.9192511439323425,0.020434439182281494,0.6497677564620972,6.715964525938034,5.834359675645828,3.563942015171051,6.607648730278015,0.4351009149104357,0.6849625613540411,100.0,100.0,100.0,1.0,6.879447767005331e-08,texture_all_residual_silu_L12_d256_nonorm,0,cv,texture_all,residual,silu,none,12,256,2,0.15,0.0,0.001,0.0001,0,False,570,3302662,254,0.458668,69.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7872945666313171,0.9169934988021851,2.944350428879261,6.387379020452499,8.186313037111034,0.9433242678642273,0.8439344167709351,0.8074167370796204,0.9460738897323608,0.3431001901626587,0.8398997783660889,5.296259745955467,3.8578107953071594,2.2195063531398773,5.5676668882369995,0.417481642216444,0.30736459884792566,100.0,100.0,100.0,1.0,6.999880497460254e-08,full_no_deltas_plain_relu_L5_d512,0,cv,full_no_deltas,plain,relu,layernorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,246,0.413498,30.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8097460269927979,0.919753909111023,2.879692427814007,6.251045316457748,8.130647876307236,0.9416769742965698,0.8486452102661133,0.8256992697715759,0.9477404356002808,0.4454578161239624,0.8492429256439209,5.27922585606575,3.9092104882001877,2.0647022873163223,5.421318858861923,0.3035884350538254,0.3001056844368577,100.0,100.0,100.0,1.0,6.861222345833085e-08,full_no_deltas_plain_mish_L5_d256,0,cv,full_no_deltas,plain,mish,layernorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1428,633094,263,0.413025,31.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8074600100517273,0.9186074137687683,2.84967552870512,6.297805160284042,7.888457833027331,0.9422639012336731,0.8448885083198547,0.8153797388076782,0.947785496711731,0.4481716752052307,0.8462569117546082,5.1861293613910675,3.9311882108449936,2.184588648378849,5.218091607093811,0.291202450171113,0.2868375275284052,100.0,100.0,100.0,1.0,6.959828624530928e-08,full_no_deltas_plain_mish_L5_d512,0,cv,full_no_deltas,plain,mish,layernorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,269,0.41181,34.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8142582774162292,0.9175761342048645,2.9091276228427887,6.322554498910904,8.374523824098075,0.9405280947685242,0.8529375791549683,0.8042517304420471,0.9461914300918579,0.4962470531463623,0.8453850150108337,5.337222665548325,3.8373123854398727,2.1721411496400833,5.431942641735077,0.33580686431378126,0.34033849369734526,100.0,100.0,100.0,1.0,6.899736604282225e-08,full_no_deltas_plain_gelu_L5_d512_bn,0,cv,full_no_deltas,plain,gelu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,300,0.414006,40.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8079317212104797,0.9232329726219177,2.7362674474716187,6.148241087794304,8.46985162935295,0.9472761154174805,0.8556634187698364,0.8255273103713989,0.9499601721763611,0.4358710050582886,0.8332836627960205,5.031459778547287,3.6506187170743942,1.9689852371811867,5.076516047120094,0.32046951819211245,0.369551801122725,100.0,100.0,100.0,1.0,6.903955807047168e-08,full_no_deltas_plain_silu_L5_d512_bn,0,cv,full_no_deltas,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,282,0.413222,38.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7940451502799988,0.9219828844070435,2.742394059896469,6.206993758678436,8.495774440120291,0.9460893273353577,0.858471155166626,0.8263077735900879,0.9475786685943604,0.3480609655380249,0.8377560973167419,5.0725143402814865,3.6048710346221924,1.9320981577038765,5.1597438752651215,0.3282261546701193,0.35690823569893837,100.0,100.0,100.0,1.0,6.999880497460254e-08,full_no_deltas_plain_relu_L5_d512_bn,0,cv,full_no_deltas,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,282,0.413411,38.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8112015128135681,0.9214199185371399,2.7577245607972145,6.19547925889492,8.43395592885741,0.9460172057151794,0.8505266904830933,0.827692985534668,0.9473578333854675,0.4525488615036011,0.8430565595626831,5.074784532189369,3.6921847611665726,1.928911916911602,5.188076198101044,0.3154017962515354,0.34698855597525835,100.0,100.0,100.0,1.0,6.917861128385994e-08,full_no_deltas_plain_mish_L5_d512_bn,0,cv,full_no_deltas,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,282,0.413652,37.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7823278307914734,0.9200456738471985,2.8350725769996643,6.315267831087112,8.508107109889327,0.9446218013763428,0.8524107933044434,0.8085631132125854,0.9506183862686157,0.32854127883911133,0.809201717376709,5.073650553822517,3.7976644933223724,2.2886723279953003,5.115532502532005,0.34283946733921766,0.39209146052598953,100.0,100.0,100.0,1.0,6.997384360829528e-08,full_no_deltas_residual_silu_L6_d128_bn,0,cv,full_no_deltas,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,300,0.414158,68.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7988954186439514,0.917289137840271,2.9155513271689415,6.371891498565674,8.619459848513394,0.9386330842971802,0.8490849733352661,0.8252716064453125,0.9457440972328186,0.4182834029197693,0.8163450360298157,5.451680347323418,3.730761632323265,2.104782871901989,5.417541041970253,0.36346842534840107,0.42508291080594063,100.0,100.0,100.0,1.0,6.856976142444182e-08,full_no_deltas_residual_relu_L4_d256_bn,0,cv,full_no_deltas,residual,relu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,1428,1421574,283,0.416815,49.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7927303910255432,0.9209201335906982,2.8065862134099007,6.269437074661255,8.464356618311243,0.945038914680481,0.8550935983657837,0.8086263537406921,0.9509894847869873,0.3855835795402527,0.8110394477844238,5.0470709800720215,3.717440366744995,2.2742709144949913,5.080505833029747,0.32605286687612534,0.3941738046705723,100.0,100.0,100.0,1.0,6.943071895193498e-08,full_no_deltas_residual_mish_L6_d128_bn,0,cv,full_no_deltas,residual,mish,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,300,0.414124,69.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8072746396064758,0.9182037711143494,2.7939116582274437,6.330239772796631,7.769504195331121,0.9420067667961121,0.845483660697937,0.812150239944458,0.9481728076934814,0.4754354953765869,0.8203791975975037,5.145478621125221,3.8047421723604202,2.0575640723109245,5.152951925992966,0.27610016986727715,0.3266347339376807,100.0,100.0,100.0,1.0,6.974040189788866e-08,all_full_plain_gelu_L3_d512_bn,0,cv,all_full,plain,gelu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,300,0.416353,30.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7913317680358887,0.9170904755592346,2.8193486854434013,6.391114741563797,7.678268338492812,0.9418392181396484,0.85019850730896,0.812299370765686,0.9451050162315369,0.3789404034614563,0.8195927143096924,5.170157179236412,3.745756298303604,2.089100331068039,5.301270633935928,0.2858688123524189,0.3239677520468831,100.0,100.0,100.0,1.0,6.957317566502752e-08,all_full_plain_silu_L3_d512_bn,0,cv,all_full,plain,silu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,300,0.416073,28.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7977898716926575,0.9207364916801453,2.7616994455456734,6.251116842031479,7.854331092501028,0.9453001022338867,0.8551540374755859,0.8132241368293762,0.9486121535301208,0.39072877168655396,0.8336975574493408,5.0860874354839325,3.628813475370407,2.0789995789527893,5.155833810567856,0.3069150960072875,0.31353700906038284,100.0,100.0,100.0,1.0,7.015256642262102e-08,all_full_plain_relu_L5_d256_bn,0,cv,all_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,3534,1172230,300,0.412164,36.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.8023223876953125,0.920967698097229,2.7282005175948143,6.2345582991838455,8.377545896514265,0.9475905299186707,0.8519483208656311,0.8168789744377136,0.9473739862442017,0.4177842140197754,0.8323491811752319,4.918106645345688,3.584875538945198,1.972668617963791,5.176626890897751,0.35030811559408903,0.36661350168287754,100.0,100.0,100.0,1.0,6.982803313348995e-08,all_full_plain_relu_L5_d512_bn,0,cv,all_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2868742,282,0.414824,34.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7739031910896301,0.9145667552947998,2.890373580157757,6.510154157876968,7.9981454468002235,0.9399235844612122,0.8467541337013245,0.8145874738693237,0.9426824450492859,0.3005690574645996,0.7988892793655396,5.347089096903801,3.8144290447235107,2.0924845710396767,5.381854623556137,0.3288137959316373,0.3775930032134056,100.0,100.0,100.0,1.0,6.992388534854399e-08,all_full_plain_geglu_L3_d256_bn,0,cv,all_full,plain,geglu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2076166,300,0.416163,31.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7479798197746277,0.9176132678985596,2.8293905779719353,6.41666054725647,7.919837180358538,0.9424761533737183,0.853148877620697,0.820938766002655,0.9451301097869873,0.09257382154464722,0.8335989713668823,5.247045308351517,3.6897823214530945,2.0707545801997185,5.291421338915825,0.34019306767731905,0.33716289326548576,100.0,100.0,100.0,1.0,6.969862909045332e-08,all_full_plain_geglu_L3_d512_bn,0,cv,all_full,plain,geglu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,4676614,300,0.415795,31.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7961772084236145,0.9171176552772522,2.832721173763275,6.387472897768021,7.7160673869684455,0.9429816603660583,0.8486168384552002,0.8034402132034302,0.946230947971344,0.4199082851409912,0.8158730268478394,5.148670449852943,3.7892505526542664,2.119230106472969,5.2895937114953995,0.3124123206362128,0.3371803089976311,100.0,100.0,100.0,1.0,6.922068962467165e-08,all_full_plain_silu_L5_d512_nonorm,0,cv,all_full,plain,silu,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,248,0.411306,23.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7809276580810547,0.9182530045509338,2.8702765703201294,6.3733600080013275,8.123673403008604,0.9446638822555542,0.8454275727272034,0.808585524559021,0.9483257532119751,0.3247285485267639,0.8138213157653809,5.174439027905464,3.9522331207990646,2.1739188581705093,5.218622460961342,0.36592772230505943,0.3364952513948083,100.0,100.0,100.0,1.0,6.87436667590191e-08,all_full_plain_mish_L3_d512_nonorm,0,cv,all_full,plain,mish,none,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2338310,240,0.410707,18.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7734978795051575,0.9134810566902161,2.89580300450325,6.541722267866135,7.899928455572464,0.9405316710472107,0.841467559337616,0.7881166338920593,0.9456495642662048,0.3074289560317993,0.8177808523178101,5.314872041344643,3.937840089201927,2.1678028628230095,5.302026122808456,0.32035564072430134,0.3319198964163661,100.0,100.0,100.0,1.0,6.984888045735715e-08,all_full_plain_mish_L5_d512_nonorm,0,cv,all_full,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,244,0.412822,23.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7662481665611267,0.9157664179801941,2.874418906867504,6.486403197050095,8.318623743072,0.9448180198669434,0.853985607624054,0.790439248085022,0.9444582462310791,0.26713305711746216,0.7966413497924805,5.153102055191994,3.71578112244606,2.260616421699524,5.379703640937805,0.3340186784043908,0.4032935481518507,100.0,100.0,100.0,1.0,6.935098184612798e-08,all_full_residual_geglu_L4_d256_bn,0,cv,all_full,residual,geglu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2487046,300,0.413957,50.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6705360412597656,0.8748394846916199,3.430386260151863,7.849987596273422,8.31218222753591,0.9029804468154907,0.7221697568893433,0.7329854965209961,0.9368658065795898,-0.009756207466125488,0.7379525899887085,6.530044227838516,5.277540907263756,2.3909244686365128,5.587133020162582,0.3381662769243121,0.4585344810038805,100.0,100.0,100.0,1.0,6.917861128385994e-08,top500_full_plain_silu_L5_d512_bn,0,cv,top500_full,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,300,0.458699,36.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6794085502624512,0.8764301538467407,3.419651836156845,7.7836595475673676,8.695315449098189,0.9072270393371582,0.7196688652038574,0.7403351068496704,0.9355676174163818,0.015261948108673096,0.7583751678466797,6.420810520648956,5.222531035542488,2.3824702948331833,5.64194992184639,0.36126933991909027,0.4888724535703659,100.0,100.0,100.0,1.0,6.901424143279655e-08,top500_full_plain_relu_L5_d256_bn,0,cv,top500_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,500,395526,300,0.46127,37.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6620597243309021,0.8681907057762146,3.533659502863884,8.044148236513138,8.88476248209235,0.9036197066307068,0.7035638093948364,0.6963313817977905,0.9334626793861389,0.0006708502769470215,0.7346922159194946,6.544457376003265,5.3874582052230835,2.611388824880123,5.747636035084724,0.40759462863206863,0.5034456495195627,100.0,100.0,100.0,1.0,6.869705515555324e-08,top500_full_plain_relu_L5_d512_bn,0,cv,top500_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,300,0.461849,37.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6788015365600586,0.8787037134170532,3.346243128180504,7.731202989816666,8.257063442680888,0.9059480428695679,0.7349746227264404,0.7525022029876709,0.9356355667114258,-0.0007404088973999023,0.744470477104187,6.399045139551163,5.005165934562683,2.339044213294983,5.568578094244003,0.3284488804638386,0.43717557564377785,100.0,100.0,100.0,1.0,6.892557991022841e-08,top500_full_plain_mish_L5_d512_bn,0,cv,top500_full,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,300,0.458086,36.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6662107706069946,0.8704004287719727,3.568551316857338,7.969618588685989,9.03629292485908,0.9025946855545044,0.7136722207069397,0.7030903697013855,0.9345305562019348,-0.012283563613891602,0.7556456923484802,6.656531244516373,5.404725298285484,2.7203064411878586,5.636811628937721,0.4392525181174278,0.5536546465009451,100.0,100.0,100.0,1.0,6.921648321167595e-08,top500_full_residual_silu_L6_d128_bn,0,cv,top500_full,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,300,0.461863,62.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6749343872070312,0.8763316869735718,3.645702078938484,7.814391702413559,9.611449761703922,0.9035455584526062,0.7393418550491333,0.7262090444564819,0.9361329674720764,0.011069118976593018,0.7332955598831177,6.717014312744141,5.474083125591278,2.7380436658859253,5.682870373129845,0.5440270528197289,0.7181834429502487,100.0,100.0,100.0,1.0,6.894670434576256e-08,top500_full_residual_silu_L12_d128_bn,0,cv,top500_full,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,500,859270,271,0.462049,93.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6713113188743591,0.8735675811767578,3.4625008702278137,7.881041616201401,8.707854460736371,0.9007965922355652,0.7204111814498901,0.739039421081543,0.9349147081375122,-0.006829619407653809,0.7395182847976685,6.622809916734695,5.183831974864006,2.4943405762314796,5.577053502202034,0.38525108247995377,0.5116948392242193,100.0,100.0,100.0,1.0,6.944330266378529e-08,top500_full_residual_relu_L6_d128_bn,0,cv,top500_full,residual,relu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,500,462214,300,0.4621,62.5,stcv_ep300_bs2048_pat2000_min1500_seed42
