name,r2_mean,r2_std,mae_mean,mae_std,ait_mean,ait_std,n_folds,epochs_mean,elapsed_mean,n_features,n_params,feature_set,arch,activation,norm_type
bands_indices_glcm_lbp_residual_gelu_L8_d256_do0.1,0.5217747092247009,,4.8653144389390945,,9.728542109156335,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,gelu,layernorm
all_full_residual_relu_L10_d256_nonorm,0.5216291546821594,,5.43300174176693,,10.39736209348174,,1,2.0,0.5,3534.0,3535622.0,all_full,residual,relu,none
all_full_residual_relu_L6_d256,0.5206577181816101,,5.045075342059135,,9.531575103414154,,1,2.0,0.4,3534.0,2487558.0,all_full,residual,relu,layernorm
all_full_residual_gelu_L12_d128,0.5202193260192871,,5.380110070109367,,10.440909183026085,,1,2.0,0.5,3534.0,1247622.0,all_full,residual,gelu,layernorm
bands_indices_glcm_lbp_residual_mish_L8_d256,0.5201573967933655,,5.2658811211586,,9.770751592007887,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,mish,layernorm
all_full_residual_silu_L4_d512_nonorm_lr0.0005,0.5199074149131775,,5.557124689221382,,10.6506308699064,,1,2.0,0.2,3534.0,6013446.0,all_full,residual,silu,none
bands_indices_hog_plain_gelu_L5_d512,0.5172522664070129,,6.37979581952095,,9.823496017324516,,1,2.0,0.2,1002.0,1572358.0,bands_indices_hog,plain,gelu,layernorm
all_full_residual_silu_L8_d256_mix0.4,0.5164440274238586,,7.156289368867874,,10.639447860152321,,1,2.0,0.4,3534.0,3014406.0,all_full,residual,silu,layernorm
all_full_residual_silu_L4_d512_lr0.0005,0.5150888562202454,,6.493779271841049,,9.22897094765597,,1,2.0,0.3,3534.0,6018566.0,all_full,residual,silu,layernorm
full_no_deltas_plain_gelu_L5_d512,0.5147618055343628,,6.258098781108856,,9.632311223412609,,1,2.0,0.2,1428.0,1790470.0,full_no_deltas,plain,gelu,layernorm
bands_indices_hog_residual_geglu_L4_d256,0.5143985748291016,,5.182479694485664,,9.774729434085199,,1,2.0,0.3,1002.0,1838854.0,bands_indices_hog,residual,geglu,layernorm
all_full_residual_relu_L12_d256,0.5143366456031799,,4.995390772819519,,9.823019856501013,,1,2.0,0.6,3534.0,4068102.0,all_full,residual,relu,layernorm
bands_indices_hog_residual_mish_L4_d256,0.5142424702644348,,5.504343286156654,,10.035740410575125,,1,2.0,0.2,1002.0,1312518.0,bands_indices_hog,residual,mish,layernorm
bands_indices_glcm_lbp_residual_relu_L10_d256_nonorm,0.5140876770019531,,5.847073718905449,,10.636834668774508,,1,2.0,0.4,924.0,2867462.0,bands_indices_glcm_lbp,residual,relu,none
bands_indices_texture_residual_mish_L12_d256_nonorm,0.5136907696723938,,5.453358218073845,,10.070555175430961,,1,2.0,0.4,1368.0,3506950.0,bands_indices_texture,residual,mish,none
bands_indices_glcm_lbp_residual_gelu_L12_d256_nonorm,0.5128753781318665,,5.794966220855713,,10.16394998140121,,1,2.0,0.4,924.0,3393286.0,bands_indices_glcm_lbp,residual,gelu,none
all_full_residual_gelu_L4_d512_lr0.0005,0.512647807598114,,5.734384432435036,,8.651751231189335,,1,2.0,0.3,3534.0,6018566.0,all_full,residual,gelu,layernorm
bands_indices_glcm_lbp_residual_gelu_L8_d256,0.5122345089912415,,4.989972338080406,,9.637992540814505,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,gelu,layernorm
all_full_residual_gelu_L6_d128,0.5121604800224304,,5.740378797054291,,10.804526500899287,,1,2.0,0.3,3534.0,850566.0,all_full,residual,gelu,layernorm
all_full_residual_mish_L10_d256,0.511280357837677,,6.3817523419857025,,9.963042478349355,,1,2.0,0.5,3534.0,3541254.0,all_full,residual,mish,layernorm
bands_indices_texture_residual_mish_L4_d256,0.5106263756752014,,5.8699991554021835,,10.195783211428479,,1,2.0,0.3,1368.0,1406214.0,bands_indices_texture,residual,mish,layernorm
bands_indices_texture_residual_silu_L12_d256_nonorm,0.5101736187934875,,5.658254399895668,,10.250221220400139,,1,2.0,0.5,1368.0,3506950.0,bands_indices_texture,residual,silu,none
bands_indices_residual_silu_L6_d256,0.5094285607337952,,5.4002318531274796,,10.232543462956151,,1,2.0,0.4,798.0,1787142.0,bands_indices,residual,silu,layernorm
bands_indices_texture_residual_gelu_L6_d512_nonorm_lr0.0005,0.5086527466773987,,5.2687715739011765,,9.43293282746921,,1,2.0,0.3,1368.0,7004678.0,bands_indices_texture,residual,gelu,none
bands_indices_glcm_lbp_residual_mish_L12_d256_nonorm,0.5080097317695618,,5.1773954182863235,,9.85332430779977,,1,2.0,0.4,924.0,3393286.0,bands_indices_glcm_lbp,residual,mish,none
bands_indices_glcm_lbp_residual_silu_L6_d512_nonorm_lr0.0005,0.5080076456069946,,5.227360501885414,,10.400366918910226,,1,2.0,0.3,924.0,6777350.0,bands_indices_glcm_lbp,residual,silu,none
full_no_deltas_residual_geglu_L6_d256,0.5078749060630798,,5.398755893111229,,9.726871524403473,,1,2.0,0.4,1428.0,2737926.0,full_no_deltas,residual,geglu,layernorm
bands_indices_glcm_lbp_residual_silu_L10_d256,0.5074610114097595,,5.3629714995622635,,9.965540481715449,,1,2.0,0.4,924.0,2873094.0,bands_indices_glcm_lbp,residual,silu,layernorm
bands_indices_hog_plain_relu_L5_d512,0.5071346163749695,,6.132211163640022,,9.769437139696565,,1,2.0,0.2,1002.0,1572358.0,bands_indices_hog,plain,relu,layernorm
all_full_residual_silu_L12_d128,0.5069486498832703,,5.676965415477753,,10.698510748259224,,1,2.0,0.6,3534.0,1247622.0,all_full,residual,silu,layernorm
bands_indices_glcm_lbp_residual_gelu_L8_d256_mix0.4,0.5069447159767151,,6.456809490919113,,10.43275787975145,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,gelu,layernorm
bands_indices_glcm_lbp_residual_silu_L8_d256,0.5064056515693665,,5.706316605210304,,9.807908694928221,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,silu,layernorm
bands_indices_glcm_lbp_residual_gelu_L6_d512_nonorm_lr0.0005,0.5062768459320068,,5.2329931408166885,,9.803309323771227,,1,2.0,0.3,924.0,6777350.0,bands_indices_glcm_lbp,residual,gelu,none
bands_indices_residual_gelu_L10_d256,0.5061853528022766,,6.473293900489807,,9.871564738734987,,1,2.0,0.5,798.0,2840838.0,bands_indices,residual,gelu,layernorm
bands_indices_residual_silu_L10_d256,0.5056946873664856,,6.49549663066864,,10.194674769441862,,1,2.0,0.5,798.0,2840838.0,bands_indices,residual,silu,layernorm
all_full_residual_relu_L6_d128,0.5056844353675842,,5.157569423317909,,10.38636246282569,,1,2.0,0.3,3534.0,850566.0,all_full,residual,relu,layernorm
all_full_residual_gelu_L6_d128_nonorm,0.5051981806755066,,6.664090603590012,,9.451073937021297,,1,2.0,0.3,3534.0,848774.0,all_full,residual,gelu,none
bands_indices_texture_residual_gelu_L4_d512_lr0.0005,0.5048916935920715,,5.6714896112680435,,9.11871414199511,,1,2.0,0.3,1368.0,4909574.0,bands_indices_texture,residual,gelu,layernorm
all_full_residual_mish_L12_d128,0.5041690468788147,,5.601614713668823,,10.584412793637762,,1,2.0,0.5,3534.0,1247622.0,all_full,residual,mish,layernorm
full_no_deltas_residual_gelu_L12_d256_nonorm,0.503723680973053,,6.19051493704319,,10.391462150355185,,1,2.0,0.4,1428.0,3522310.0,full_no_deltas,residual,gelu,none
full_no_deltas_residual_gelu_L8_d256_exp4,0.5034454464912415,,5.773672088980675,,9.891184520868071,,1,2.0,0.4,1428.0,4576518.0,full_no_deltas,residual,gelu,layernorm
all_full_residual_gelu_L10_d256_lr0.0005,0.5034055113792419,,5.554493144154549,,9.470103232580868,,1,2.0,0.5,3534.0,3541254.0,all_full,residual,gelu,layernorm
full_no_deltas_residual_mish_L12_d256_nonorm,0.5032987594604492,,5.130530893802643,,10.03656192432253,,1,2.0,0.4,1428.0,3522310.0,full_no_deltas,residual,mish,none
full_no_deltas_residual_silu_L8_d256_exp4,0.5031135678291321,,6.5056584775447845,,10.006133127877254,,1,2.0,0.4,1428.0,4576518.0,full_no_deltas,residual,silu,layernorm
bands_indices_residual_silu_L4_d512_lr0.0005,0.5030486583709717,,5.888551473617554,,9.258712224778671,,1,2.0,0.3,798.0,4617734.0,bands_indices,residual,silu,layernorm
all_full_residual_gelu_L8_d256_nonorm,0.5025179982185364,,5.879151448607445,,10.313092158824489,,1,2.0,0.3,3534.0,3009798.0,all_full,residual,gelu,none
all_full_residual_silu_L10_d256_nonorm,0.5018859505653381,,5.943675339221954,,10.51630668946738,,1,2.0,0.4,3534.0,3535622.0,all_full,residual,silu,none
bands_indices_glcm_lbp_residual_mish_L10_d256,0.501754879951477,,5.718709900975227,,9.973357964916632,,1,2.0,0.5,924.0,2873094.0,bands_indices_glcm_lbp,residual,mish,layernorm
full_no_deltas_plain_mish_L5_d512,0.5015472173690796,,6.767348945140839,,9.753735990993723,,1,2.0,0.2,1428.0,1790470.0,full_no_deltas,plain,mish,layernorm
bands_indices_residual_gelu_L8_d256_exp4,0.5015185475349426,,6.392211467027664,,9.998100196291084,,1,2.0,0.5,798.0,4415238.0,bands_indices,residual,gelu,layernorm
bands_indices_hog_residual_silu_L8_d256_exp4,0.5013924241065979,,5.741574242711067,,9.919099929573859,,1,2.0,0.4,1002.0,4467462.0,bands_indices_hog,residual,silu,layernorm
bands_indices_hog_residual_geglu_L12_d128,0.5011799931526184,,4.814684018492699,,10.397452237082474,,1,2.0,0.6,1002.0,1319814.0,bands_indices_hog,residual,geglu,layernorm
bands_indices_glcm_lbp_residual_geglu_L6_d128,0.5008262991905212,,5.102358385920525,,10.417597033252559,,1,2.0,0.3,924.0,714630.0,bands_indices_glcm_lbp,residual,geglu,layernorm
bands_indices_hog_residual_gelu_L4_d256,0.5007404685020447,,5.4040443152189255,,9.735404485412404,,1,2.0,0.3,1002.0,1312518.0,bands_indices_hog,residual,gelu,layernorm
bands_indices_residual_gelu_L6_d256,0.5005752444267273,,5.45477420091629,,10.006456407333859,,1,2.0,0.3,798.0,1787142.0,bands_indices,residual,gelu,layernorm
full_no_deltas_residual_mish_L12_d256,0.5004370808601379,,5.720897391438484,,10.00280294017717,,1,2.0,0.5,1428.0,3528966.0,full_no_deltas,residual,mish,layernorm
bands_indices_hog_residual_geglu_L6_d256,0.4998176097869873,,5.450967326760292,,9.58849615401495,,1,2.0,0.4,1002.0,2628870.0,bands_indices_hog,residual,geglu,layernorm
full_no_deltas_plain_silu_L5_d512,0.4987680912017822,,6.7191243171691895,,9.813325606602978,,1,2.0,0.2,1428.0,1790470.0,full_no_deltas,plain,silu,layernorm
bands_indices_hog_residual_relu_L10_d256_nonorm,0.49814358353614807,,6.513207405805588,,10.944303670364464,,1,2.0,0.4,1002.0,2887430.0,bands_indices_hog,residual,relu,none
full_no_deltas_residual_gelu_L8_d256_mix0.4,0.4973890483379364,,5.461132898926735,,10.200237850657247,,1,2.0,0.4,1428.0,2475270.0,full_no_deltas,residual,gelu,layernorm
full_no_deltas_residual_mish_L10_d256_nonorm,0.49728670716285706,,5.615493655204773,,10.368496492755655,,1,2.0,0.4,1428.0,2996486.0,full_no_deltas,residual,mish,none
all_full_plain_gelu_L5_d256,0.49696704745292664,,4.817399755120277,,9.836123240476367,,1,2.0,0.2,3534.0,1172230.0,all_full,plain,gelu,layernorm
bands_indices_texture_residual_gelu_L10_d256_nonorm,0.49656617641448975,,6.996365636587143,,10.664749051832445,,1,2.0,0.3,1368.0,2981126.0,bands_indices_texture,residual,gelu,none
all_full_residual_relu_L6_d128_nonorm,0.49611666798591614,,5.248027667403221,,8.69027464667566,,1,2.0,0.3,3534.0,848774.0,all_full,residual,relu,none
bands_indices_texture_plain_gelu_L5_d512,0.49531280994415283,,6.608950346708298,,9.400096269121919,,1,2.0,0.3,1368.0,1759750.0,bands_indices_texture,plain,gelu,layernorm
bands_indices_texture_residual_gelu_L8_d256_exp4,0.49484339356422424,,5.122207477688789,,9.67913246756948,,1,2.0,0.4,1368.0,4561158.0,bands_indices_texture,residual,gelu,layernorm
bands_indices_glcm_lbp_residual_gelu_L8_d256_idrop0.1,0.494152694940567,,4.929849877953529,,9.584359836747955,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,gelu,layernorm
bands_indices_residual_relu_L12_d256,0.49399104714393616,,4.996754229068756,,9.611371209597795,,1,2.0,0.6,798.0,3367686.0,bands_indices,residual,relu,layernorm
bands_indices_plain_silu_L3_d512,0.4937551021575928,,5.944910645484924,,10.060310723609234,,1,2.0,0.2,798.0,940550.0,bands_indices,plain,silu,layernorm
bands_indices_texture_residual_geglu_L4_d256,0.4937051832675934,,5.179980024695396,,9.819704768685916,,1,2.0,0.3,1368.0,1932550.0,bands_indices_texture,residual,geglu,layernorm
all_full_residual_mish_L6_d128,0.4934229552745819,,5.873500928282738,,11.00100665380897,,1,2.0,0.4,3534.0,850566.0,all_full,residual,mish,layernorm
all_full_residual_relu_L12_d128,0.49329033493995667,,5.188753828406334,,10.34041551224105,,1,2.0,0.5,3534.0,1247622.0,all_full,residual,relu,layernorm
bands_indices_plain_mish_L3_d512,0.4915759265422821,,5.957244709134102,,10.064015315378292,,1,2.0,0.2,798.0,940550.0,bands_indices,plain,mish,layernorm
bands_indices_hog_residual_relu_L12_d256_nonorm,0.49155041575431824,,5.829909071326256,,10.744878612964564,,1,2.0,0.4,1002.0,3413254.0,bands_indices_hog,residual,relu,none
all_full_residual_relu_L4_d256,0.4910326302051544,,5.309411510825157,,9.488535682573257,,1,2.0,0.3,3534.0,1960710.0,all_full,residual,relu,layernorm
bands_indices_residual_silu_L6_d512_lr0.0005,0.49098479747772217,,6.127341091632843,,9.914948723132913,,1,2.0,0.4,798.0,6720006.0,bands_indices,residual,silu,layernorm
all_full_residual_silu_L6_d256_exp4,0.49053654074668884,,6.218448653817177,,10.107930031866003,,1,2.0,0.3,3534.0,4063494.0,all_full,residual,silu,layernorm
bands_indices_texture_residual_gelu_L4_d512_nonorm_lr0.0005,0.49025532603263855,,5.871635302901268,,9.535043519039547,,1,2.0,0.3,1368.0,4904454.0,bands_indices_texture,residual,gelu,none
bands_indices_residual_mish_L6_d256,0.489972859621048,,5.478313937783241,,10.178280722233875,,1,2.0,0.4,798.0,1787142.0,bands_indices,residual,mish,layernorm
all_full_residual_silu_L12_d128_nonorm,0.4887103736400604,,6.422358006238937,,10.379063308993395,,1,2.0,0.4,3534.0,1244294.0,all_full,residual,silu,none
bands_indices_glcm_lbp_residual_mish_L6_d256_nonorm,0.4878319501876831,,5.350952222943306,,9.912230492749046,,1,2.0,0.3,924.0,1815814.0,bands_indices_glcm_lbp,residual,mish,none
all_full_plain_relu_L5_d256,0.48762401938438416,,4.896513745188713,,9.911131607444641,,1,2.0,0.2,3534.0,1172230.0,all_full,plain,relu,layernorm
all_full_residual_relu_L4_d256_nonorm,0.486884742975235,,5.796736106276512,,8.86288607781984,,1,2.0,0.2,3534.0,1958150.0,all_full,residual,relu,none
bands_indices_glcm_lbp_residual_relu_L12_d256_nonorm,0.48671838641166687,,8.058451861143112,,10.769171131482985,,1,2.0,0.4,924.0,3393286.0,bands_indices_glcm_lbp,residual,relu,none
bands_indices_texture_residual_gelu_L4_d256,0.48640692234039307,,5.654358863830566,,9.76524952157517,,1,2.0,0.3,1368.0,1406214.0,bands_indices_texture,residual,gelu,layernorm
bands_indices_hog_residual_silu_L6_d256,0.4861513078212738,,5.800965428352356,,9.89140655098544,,1,2.0,0.3,1002.0,1839366.0,bands_indices_hog,residual,silu,layernorm
full_no_deltas_residual_mish_L4_d256_nonorm,0.48582836985588074,,4.916606843471527,,10.211574699507857,,1,2.0,0.2,1428.0,1419014.0,full_no_deltas,residual,mish,none
bands_indices_texture_residual_geglu_L6_d256,0.4858029782772064,,5.4178014397621155,,9.679646178070193,,1,2.0,0.4,1368.0,2722566.0,bands_indices_texture,residual,geglu,layernorm
bands_indices_glcm_lbp_plain_mish_L3_d512,0.4851709306240082,,6.1835721135139465,,10.026763093104183,,1,2.0,0.2,924.0,1005062.0,bands_indices_glcm_lbp,plain,mish,layernorm
full_no_deltas_residual_gelu_L4_d256_nonorm,0.48506268858909607,,5.033310130238533,,9.843200920025149,,1,2.0,0.2,1428.0,1419014.0,full_no_deltas,residual,gelu,none
bands_indices_residual_gelu_L6_d256_nonorm,0.4845345914363861,,5.682654678821564,,10.1867240707464,,1,2.0,0.3,798.0,1783558.0,bands_indices,residual,gelu,none
bands_indices_hog_residual_silu_L6_d512_lr0.0005,0.48402681946754456,,6.629273295402527,,9.524578419238805,,1,2.0,0.3,1002.0,6824454.0,bands_indices_hog,residual,silu,layernorm
bands_indices_glcm_lbp_plain_silu_L3_d512,0.4839063584804535,,6.189611181616783,,10.011651873251418,,1,2.0,0.2,924.0,1005062.0,bands_indices_glcm_lbp,plain,silu,layernorm
all_full_plain_silu_L5_d256,0.48344406485557556,,5.151833221316338,,9.859210955505462,,1,2.0,0.2,3534.0,1172230.0,all_full,plain,silu,layernorm
bands_indices_glcm_lbp_residual_gelu_L8_d256_do0.25,0.48342275619506836,,5.405211076140404,,9.421174724103185,,1,2.0,0.4,924.0,2346246.0,bands_indices_glcm_lbp,residual,gelu,layernorm
all_full_plain_mish_L5_d256,0.48313018679618835,,5.122679844498634,,9.82739961467319,,1,2.0,0.2,3534.0,1172230.0,all_full,plain,mish,layernorm
bands_indices_hog_residual_silu_L4_d512_lr0.0005,0.4830034077167511,,5.89352548122406,,9.002350045447361,,1,2.0,0.3,1002.0,4722182.0,bands_indices_hog,residual,silu,layernorm
full_no_deltas_residual_gelu_L10_d256_lr0.002_wd0.0005,0.48260870575904846,,5.401014909148216,,9.964817733322771,,1,2.0,0.4,1428.0,3002118.0,full_no_deltas,residual,gelu,layernorm
full_no_deltas_residual_gelu_L10_d256_nonorm,0.4823126792907715,,7.290755957365036,,10.812446930218444,,1,2.0,0.4,1428.0,2996486.0,full_no_deltas,residual,gelu,none
bands_indices_texture_residual_gelu_L10_d256_lr0.002_wd0.0005,0.48229923844337463,,5.293470248579979,,9.761188769726047,,1,2.0,0.5,1368.0,2986758.0,bands_indices_texture,residual,gelu,layernorm
full_no_deltas_residual_geglu_L12_d128,0.48220667243003845,,4.874115809798241,,10.558883511306163,,1,2.0,0.5,1428.0,1374342.0,full_no_deltas,residual,geglu,layernorm
bands_indices_residual_silu_L8_d256_mix0.4,0.4819537103176117,,6.561809778213501,,10.655077241148144,,1,2.0,0.5,798.0,2313990.0,bands_indices,residual,silu,layernorm
bands_indices_hog_residual_silu_L8_d256_mix0.2,0.4818815290927887,,6.313885003328323,,9.861420474653539,,1,2.0,0.4,1002.0,2366214.0,bands_indices_hog,residual,silu,layernorm
bands_indices_hog_plain_mish_L5_d512,0.4817471206188202,,7.1724481880664825,,10.030984619513081,,1,2.0,0.2,1002.0,1572358.0,bands_indices_hog,plain,mish,layernorm
bands_indices_glcm_lbp_residual_gelu_L10_d256,0.4817451238632202,,5.575510859489441,,9.832302121094942,,1,2.0,0.5,924.0,2873094.0,bands_indices_glcm_lbp,residual,gelu,layernorm
all_full_residual_relu_L12_d128_nonorm,0.48148009181022644,,5.5522676557302475,,10.091492412990693,,1,2.0,0.4,3534.0,1244294.0,all_full,residual,relu,none
bands_indices_residual_silu_L8_d256_mix0.2,0.480602890253067,,6.4324259757995605,,10.495479265816117,,1,2.0,0.5,798.0,2313990.0,bands_indices,residual,silu,layernorm
bands_indices_hog_plain_silu_L5_d512,0.4799584150314331,,7.206398248672485,,10.059554752427658,,1,2.0,0.2,1002.0,1572358.0,bands_indices_hog,plain,silu,layernorm
bands_indices_residual_gelu_L8_d256_mix0.2,0.47959890961647034,,5.835908278822899,,10.168076442505981,,1,2.0,0.4,798.0,2313990.0,bands_indices,residual,gelu,layernorm
bands_indices_residual_silu_L4_d256,0.47939980030059814,,5.69249801337719,,10.56424921297604,,1,2.0,0.3,798.0,1260294.0,bands_indices,residual,silu,layernorm
all_full_residual_relu_L6_d256_nonorm,0.47923803329467773,,5.722057446837425,,9.69262677985757,,1,2.0,0.3,3534.0,2483974.0,all_full,residual,relu,none
bands_indices_hog_residual_gelu_L6_d512_lr0.0005,0.47889459133148193,,5.707214772701263,,9.120328143084613,,1,2.0,0.4,1002.0,6824454.0,bands_indices_hog,residual,gelu,layernorm
bands_indices_glcm_lbp_residual_gelu_L10_d256_lr0.0005,0.4781542718410492,,5.360032245516777,,9.546613494890263,,1,2.0,0.4,924.0,2873094.0,bands_indices_glcm_lbp,residual,gelu,layernorm
bands_indices_glcm_lbp_residual_relu_L4_d256_nonorm,0.47791552543640137,,5.243488773703575,,9.12719225481016,,1,2.0,0.2,924.0,1289990.0,bands_indices_glcm_lbp,residual,relu,none
full_no_deltas_residual_gelu_L8_d256_mix0.2,0.4772087037563324,,5.6125689297914505,,10.140712823712963,,1,2.0,0.4,1428.0,2475270.0,full_no_deltas,residual,gelu,layernorm
all_full_residual_gelu_L12_d128_nonorm,0.47716978192329407,,6.5278977155685425,,10.650620886058746,,1,2.0,0.4,3534.0,1244294.0,all_full,residual,gelu,none
bands_indices_hog_residual_mish_L6_d256,0.476545125246048,,5.7335566729307175,,9.804008076764255,,1,2.0,0.3,1002.0,1839366.0,bands_indices_hog,residual,mish,layernorm
bands_indices_residual_relu_L10_d256_lr0.002_wd0.0005,0.4765387773513794,,4.835529997944832,,9.543245607768856,,1,2.0,0.5,798.0,2840838.0,bands_indices,residual,relu,layernorm
bands_indices_glcm_lbp_residual_silu_L6_d256,0.4765359163284302,,6.347692757844925,,9.913723200239879,,1,2.0,0.4,924.0,1819398.0,bands_indices_glcm_lbp,residual,silu,layernorm
